Frame	Brake	GazeX	GazeY
96701	0	480	125
96702	0	483	132
96703	0	479	122
96704	0	481	131
96705	0	479	133
96706	0	481	128
96707	0	486	129
96708	0	497	117
96709	0	484	110
96710	0	489	110
96711	0	500	118
96712	0	498	125
96713	0	484	113
96714	0	495	116
96715	0	511	121
96716	0	491	112
96717	0	497	118
96718	0	501	114
96719	0	495	120
96720	0	481	113
96721	0	481	108
96722	0	488	111
96723	0	488	109
96724	0	485	113
96725	0	486	110
96726	0	491	119
96727	0	459	124
96728	0	468	122
96729	0	451	125
96730	0	443	114
96731	0	454	130
96732	0	458	128
96733	0	445	124
96734	0	474	128
96735	0	467	122
96736	0	472	128
96737	0	501	127
96738	0	513	127
96739	0	505	118
96740	0	502	119
96741	0	504	127
96742	0	513	129
96743	0	514	130
96744	0	556	133
96745	0	559	126
96746	0	546	120
96747	0	546	125
96748	0	546	122
96749	0	536	118
96750	0	540	119
96751	0	504	104
96752	0	458	107
96753	0	478	114
96754	0	473	121
96755	0	472	122
96756	0	469	117
96757	0	453	120
96758	0	446	114
96759	0	459	119
96760	0	451	121
96761	0	440	114
96762	0	448	119
96763	0	454	120
96764	0	448	121
96765	0	442	119
96766	0	451	120
96767	0	439	119
96768	0	452	120
96769	0	456	127
96770	0	512	122
96771	0	512	124
96772	0	517	125
96773	0	516	119
96774	0	516	125
96775	0	522	119
96776	0	518	126
96777	0	534	126
96778	0	529	123
96779	0	532	126
96780	0	528	121
96781	0	533	122
96782	0	532	116
96783	0	524	122
96784	0	451	104
96785	0	474	108
96786	0	456	117
96787	0	454	113
96788	0	460	117
96789	0	454	118
96790	0	456	113
96791	0	465	124
96792	0	456	117
96793	0	457	117
96794	0	462	126
96795	0	468	127
96796	0	458	119
96797	0	449	121
96798	0	436	115
96799	0	427	120
96800	0	425	117
96801	0	442	126
96802	0	437	116
96803	0	425	116
96804	0	445	126
96805	0	446	129
96806	0	447	125
96807	0	481	124
96808	0	491	125
96809	0	482	122
96810	0	486	125
96811	0	480	119
96812	0	518	121
96813	0	536	127
96814	0	528	126
96815	0	520	122
96816	0	528	128
96817	0	533	127
96818	0	530	130
96819	0	525	121
96820	100	447	107
96821	100	523	101
96822	100	465	113
96823	100	454	115
96824	100	461	117
96825	100	467	126
96826	100	465	123
96827	100	461	127
96828	100	479	124
96829	100	459	127
96830	100	453	127
96831	100	458	127
96832	100	447	117
96833	100	460	128
96834	100	493	128
96835	100	492	127
96836	100	487	121
96837	100	490	128
96838	100	491	128
96839	100	522	122
96840	100	533	131
96841	100	535	132
96842	100	520	126
96843	100	523	128
96844	100	533	131
96845	100	522	130
96846	100	510	123
96847	100	499	117
96848	100	500	118
96849	100	503	129
96850	100	500	122
96851	100	502	123
96852	100	507	126
96853	100	489	125
96854	100	475	117
96855	100	484	122
96856	100	480	124
96857	100	482	128
96858	100	489	130
96859	100	485	123
96860	100	487	124
96861	100	485	127
96862	100	519	121
96863	100	523	128
96864	100	518	124
96865	100	471	108
96866	100	416	118
96867	100	427	108
96868	100	450	112
96869	100	446	114
96870	100	456	127
96871	100	449	121
96872	100	455	123
96873	100	460	125
96874	100	466	124
96875	100	435	121
96876	100	440	126
96877	100	447	126
96878	100	440	125
96879	100	430	115
96880	100	448	129
96881	100	424	116
96882	100	432	128
96883	100	439	125
96884	100	438	127
96885	100	434	129
96886	100	457	113
96887	100	414	119
96888	100	428	116
96889	100	467	124
96890	100	440	125
96891	100	436	127
96892	100	436	132
96893	100	425	124
96894	100	428	121
96895	100	427	125
96896	100	420	120
96897	100	429	120
96898	100	412	105
96899	100	431	119
96900	100	415	108
96901	100	410	110
96902	100	414	110
96903	100	462	125
96904	100	489	120
96905	100	484	120
96906	100	496	114
96907	100	501	115
96908	100	507	124
96909	100	505	117
96910	100	508	123
96911	100	508	129
96912	100	511	122
96913	100	509	120
96914	100	525	125
96915	100	510	118
96916	100	495	117
96917	100	499	121
96918	100	489	119
96919	100	504	122
96920	100	498	125
96921	100	498	128
96922	100	503	129
96923	100	505	127
96924	100	501	130
96925	100	501	127
96926	100	503	126
96927	100	511	124
96928	100	538	126
96929	100	528	125
96930	100	532	124
96931	100	532	123
96932	100	537	129
96933	100	545	136
96934	100	560	137
96935	100	559	131
96936	100	550	132
96937	100	566	135
96938	100	568	133
96939	100	577	129
96940	100	578	136
96941	100	562	133
96942	100	546	131
96943	100	570	130
96944	100	560	127
96945	100	571	129
96946	100	557	127
96947	100	589	134
96948	100	568	129
96949	100	580	130
96950	100	567	130
96951	100	590	134
96952	100	595	126
96953	100	625	119
96954	100	620	121
96955	100	627	132
96956	100	622	133
96957	100	595	134
96958	100	601	143
96959	100	614	133
96960	100	605	131
96961	100	595	135
96962	100	611	133
96963	100	614	143
96964	100	595	144
96965	100	608	145
96966	100	595	130
96967	100	613	135
96968	100	604	141
96969	100	584	131
96970	100	611	134
96971	100	612	132
96972	100	602	129
96973	100	606	127
96974	100	599	143
96975	100	582	130
96976	100	573	135
96977	100	553	139
96978	100	566	137
96979	100	564	141
96980	100	596	143
96981	100	631	108
96982	100	659	116
96983	100	658	126
96984	100	677	134
96985	100	734	139
96986	100	730	143
96987	100	721	148
96988	100	777	129
96989	100	779	117
96990	100	784	128
96991	100	773	129
96992	100	796	124
96993	100	793	126
96994	100	793	119
96995	100	776	139
96996	100	780	119
96997	100	787	125
96998	100	791	120
96999	100	791	125
97000	100	789	116
97001	100	811	126
97002	100	814	127
97003	100	812	122
97004	100	751	143
97005	100	698	139
97006	100	687	135
97007	100	686	136
97008	100	655	118
97009	100	658	141
97010	100	659	136
97011	100	652	133
97012	100	659	157
97013	100	698	158
97014	100	744	153
97015	100	750	148
97016	100	706	153
97017	100	710	151
97018	100	705	149
97019	100	708	148
97020	100	702	142
97021	100	742	135
97022	100	698	141
97023	100	703	139
97024	100	704	139
97025	100	700	140
97026	100	738	135
97027	100	740	133
97028	100	707	151
97029	100	710	150
97030	100	705	143
97031	100	705	146
97032	100	704	142
97033	100	706	142
97034	100	734	142
97035	100	721	126
97036	100	733	149
97037	100	734	143
97038	100	731	126
97039	100	740	134
97040	100	736	131
97041	100	738	134
97042	100	733	143
97043	100	736	137
97044	100	741	135
97045	100	741	138
97046	100	735	143
97047	100	701	148
97048	100	701	145
97049	100	703	145
97050	100	700	135
97051	100	681	143
97052	100	672	147
97053	100	669	137
97054	100	673	138
97055	100	676	136
97056	100	670	134
97057	100	663	135
97058	100	667	133
97059	100	669	132
97060	100	702	122
97061	100	703	115
97062	100	703	124
97063	100	697	126
97064	100	699	129
97065	100	697	125
97066	100	700	122
97067	100	655	135
97068	100	671	135
97069	100	693	136
97070	100	680	133
97071	100	633	137
97072	100	635	133
97073	100	641	135
97074	100	650	126
97075	100	673	129
97076	100	663	136
97077	100	660	131
97078	100	668	128
97079	100	658	131
97080	100	654	131
97081	100	653	125
97082	100	622	136
97083	100	638	125
97084	100	629	128
97085	100	662	126
97086	100	635	126
97087	100	636	126
97088	100	641	140
97089	100	674	143
97090	100	674	153
97091	100	699	158
97092	100	670	166
97093	100	664	162
97094	100	721	168
97095	100	711	167
97096	100	716	177
97097	100	701	159
97098	100	711	157
97099	100	737	142
97100	100	739	146
97101	100	734	144
97102	100	731	146
97103	100	739	156
97104	100	733	141
97105	100	634	138
97106	100	556	111
97107	100	592	110
97108	100	561	124
97109	100	623	119
97110	100	584	124
97111	100	509	124
97112	100	551	119
97113	100	495	135
97114	100	494	136
97115	100	496	149
97116	100	520	135
97117	100	493	143
97118	100	493	144
97119	100	500	136
97120	100	488	143
97121	100	519	119
97122	100	519	118
97123	100	508	106
97124	100	528	115
97125	100	533	118
97126	100	538	115
97127	100	546	117
97128	100	542	117
97129	100	542	119
97130	100	539	111
97131	100	550	112
97132	100	548	113
97133	100	543	112
97134	100	500	122
97135	100	504	122
97136	100	501	117
97137	100	510	126
97138	100	514	128
97139	100	528	116
97140	100	527	119
97141	100	524	117
97142	100	542	122
97143	100	556	120
97144	100	541	122
97145	100	557	119
97146	100	534	117
97147	100	534	116
97148	100	530	115
97149	100	540	113
97150	100	536	114
97151	100	553	122
97152	100	539	117
97153	100	536	114
97154	100	555	110
97155	100	527	110
97156	100	521	112
97157	100	534	105
97158	100	529	106
97159	100	493	112
97160	100	493	121
97161	100	474	124
97162	100	464	121
97163	100	481	125
97164	100	481	129
97165	100	453	123
97166	100	454	123
97167	100	444	119
97168	100	443	117
97169	100	455	130
97170	100	432	122
97171	100	428	125
97172	100	441	130
97173	100	417	123
97174	100	420	134
97175	100	419	123
97176	100	424	129
97177	100	427	123
97178	100	429	127
97179	100	438	139
97180	100	431	129
97181	100	444	132
97182	100	460	132
97183	100	442	129
97184	100	444	131
97185	100	415	136
97186	100	432	140
97187	100	443	140
97188	100	425	129
97189	100	421	125
97190	100	452	137
97191	100	441	135
97192	100	444	135
97193	100	445	139
97194	100	442	135
97195	100	441	135
97196	100	436	136
97197	100	440	139
97198	100	404	129
97199	100	423	127
97200	100	457	138
97201	100	441	137
97202	100	443	143
97203	100	446	136
97204	100	445	136
97205	100	439	136
97206	100	456	141
97207	100	474	140
97208	100	465	145
97209	100	467	143
97210	100	465	146
97211	100	441	128
97212	100	-1	-1
97213	100	437	135
97214	100	463	135
97215	100	453	127
97216	100	491	131
97217	100	486	132
97218	100	509	138
97219	100	489	136
97220	100	501	132
97221	100	498	145
97222	100	512	133
97223	100	499	137
97224	100	500	141
97225	100	498	142
97226	100	507	137
97227	100	496	138
97228	100	511	148
97229	100	512	148
97230	100	514	145
97231	100	510	151
97232	100	515	134
97233	100	495	140
97234	100	498	137
97235	100	498	137
97236	100	501	138
97237	100	503	140
97238	100	499	139
97239	100	495	136
97240	100	512	153
97241	100	510	151
97242	100	510	154
97243	100	519	156
97244	100	487	134
97245	100	500	130
97246	100	495	137
97247	100	498	144
97248	100	501	143
97249	100	500	136
97250	100	488	142
97251	100	477	127
97252	100	-1	-1
97253	100	447	117
97254	100	417	126
97255	100	458	126
97256	100	447	138
97257	100	427	131
97258	100	453	131
97259	100	483	134
97260	100	504	140
97261	100	509	138
97262	100	507	139
97263	100	512	140
97264	100	519	141
97265	100	513	144
97266	100	509	134
97267	100	507	140
97268	100	508	142
97269	100	507	136
97270	100	495	130
97271	100	489	133
97272	100	491	133
97273	100	490	133
97274	100	505	142
97275	100	500	141
97276	100	494	138
97277	100	492	128
97278	100	490	127
97279	100	501	128
97280	100	497	130
97281	100	491	129
97282	100	495	128
97283	100	487	124
97284	100	488	129
97285	100	492	135
97286	100	487	130
97287	100	489	127
97288	100	489	128
97289	100	494	133
97290	100	484	135
97291	100	492	130
97292	100	500	134
97293	100	501	137
97294	100	477	125
97295	100	479	127
97296	100	509	119
97297	100	468	145
97298	100	459	124
97299	100	487	132
97300	100	492	131
97301	100	509	136
97302	100	486	135
97303	100	488	136
97304	100	490	129
97305	100	489	132
97306	100	480	110
97307	100	-1	-1
97308	100	443	123
97309	100	420	124
97310	100	429	124
97311	100	435	123
97312	100	432	129
97313	100	432	131
97314	100	435	128
97315	100	432	133
97316	100	413	121
97317	100	380	113
97318	100	371	115
97319	100	393	122
97320	100	404	140
97321	100	392	124
97322	100	385	119
97323	100	384	120
97324	100	384	121
97325	100	401	120
97326	100	426	117
97327	100	431	115
97328	100	438	115
97329	100	409	118
97330	100	438	123
97331	100	428	115
97332	100	425	118
97333	100	419	123
97334	100	451	124
97335	100	452	127
97336	100	448	129
97337	100	448	128
97338	100	438	123
97339	100	439	122
97340	100	450	116
97341	100	470	113
97342	100	471	116
97343	100	475	115
97344	100	470	116
97345	100	474	116
97346	100	476	116
97347	100	481	122
97348	100	499	110
97349	100	500	121
97350	100	504	120
97351	100	506	119
97352	100	502	113
97353	100	499	110
97354	100	505	110
97355	100	494	111
97356	100	503	123
97357	100	499	123
97358	100	520	124
97359	100	496	115
97360	100	497	115
97361	100	496	114
97362	100	497	116
97363	100	510	120
97364	100	529	129
97365	100	532	121
97366	100	517	120
97367	100	524	124
97368	100	519	116
97369	100	526	117
97370	100	529	124
97371	100	547	126
97372	100	532	127
97373	100	535	138
97374	100	521	125
97375	100	527	130
97376	100	531	126
97377	100	523	127
97378	100	520	137
97379	100	520	130
97380	100	529	137
97381	100	538	136
97382	100	536	141
97383	100	540	111
97384	100	-1	-1
97385	100	657	128
97386	100	636	114
97387	100	604	115
97388	100	587	112
97389	100	624	125
97390	100	604	125
97391	100	619	128
97392	100	648	128
97393	100	657	146
97394	100	669	123
97395	100	662	128
97396	100	718	127
97397	100	699	122
97398	100	723	113
97399	100	726	130
97400	100	725	129
97401	100	732	148
97402	100	732	151
97403	100	774	143
97404	100	674	152
97405	100	730	153
97406	100	730	161
97407	100	699	164
97408	100	631	154
97409	100	-1	-1
97410	100	-1	-1
97411	100	-1	-1
97412	100	-1	-1
97413	100	455	97
97414	100	434	117
97415	100	438	135
97416	100	446	135
97417	100	455	137
97418	100	462	136
97419	100	459	143
97420	100	473	133
97421	100	448	150
97422	100	442	154
97423	100	463	154
97424	100	488	137
97425	100	499	129
97426	100	500	129
97427	100	501	149
97428	100	508	138
97429	100	513	136
97430	100	510	134
97431	100	512	137
97432	100	505	137
97433	100	509	138
97434	100	490	130
97435	100	482	122
97436	100	499	131
97437	100	487	130
97438	100	482	141
97439	100	483	139
97440	100	521	153
97441	100	510	133
97442	100	498	144
97443	100	483	124
97444	100	471	123
97445	100	462	123
97446	100	470	125
97447	100	462	125
97448	100	470	127
97449	100	472	135
97450	100	516	125
97451	100	509	130
97452	100	507	136
97453	100	505	132
97454	100	508	130
97455	100	515	136
97456	100	504	130
97457	100	504	138
97458	100	508	135
97459	100	506	139
97460	100	499	147
97461	100	491	135
97462	100	498	145
97463	100	502	142
97464	100	481	148
97465	100	475	145
97466	100	455	218
97467	100	456	147
97468	100	454	136
97469	100	460	147
97470	100	457	146
97471	100	442	141
97472	100	423	136
97473	100	443	145
97474	100	424	149
97475	100	437	151
97476	100	447	151
97477	100	440	151
97478	100	413	143
97479	100	413	146
97480	100	416	151
97481	100	413	145
97482	100	431	152
97483	100	425	153
97484	100	427	152
97485	100	428	151
97486	100	472	131
97487	100	492	146
97488	100	493	145
97489	100	486	136
97490	100	499	146
97491	100	494	145
97492	100	500	142
97493	100	503	142
97494	100	502	146
97495	100	524	137
97496	100	510	142
97497	100	514	137
97498	100	521	129
97499	100	503	145
97500	100	523	143
97501	100	526	138
97502	100	516	129
97503	100	512	133
97504	100	525	138
97505	100	524	138
97506	100	522	143
97507	100	517	136
97508	100	497	135
97509	100	538	133
97510	100	586	133
97511	100	554	124
97512	100	565	127
97513	100	554	128
97514	100	543	135
97515	100	544	138
97516	100	559	128
97517	100	564	140
97518	100	548	137
97519	100	495	137
97520	100	516	137
97521	100	492	143
97522	100	499	142
97523	100	498	139
97524	100	515	138
97525	100	522	137
97526	100	516	139
97527	100	509	134
97528	100	513	135
97529	100	519	138
97530	100	509	137
97531	100	518	135
97532	100	508	133
97533	100	507	136
97534	100	510	127
97535	100	523	140
97536	100	525	142
97537	100	515	126
97538	100	525	146
97539	100	485	140
97540	100	467	130
97541	100	467	144
97542	100	467	147
97543	100	467	145
97544	100	467	145
97545	100	470	145
97546	100	474	138
97547	100	489	143
97548	100	492	141
97549	100	486	141
97550	100	492	141
97551	100	494	141
97552	100	485	132
97553	100	473	129
97554	100	477	136
97555	100	475	136
97556	100	491	141
97557	100	493	143
97558	100	477	134
97559	100	494	140
97560	100	493	144
97561	100	440	136
97562	100	448	149
97563	100	447	144
97564	100	455	139
97565	100	451	148
97566	100	451	150
97567	100	454	143
97568	100	450	143
97569	100	447	138
97570	100	423	136
97571	100	413	139
97572	100	420	149
97573	100	423	143
97574	100	418	145
97575	100	413	146
97576	100	413	140
97577	100	421	148
97578	100	399	142
97579	100	405	143
97580	100	410	143
97581	100	406	151
97582	100	414	143
97583	100	410	150
97584	100	410	150
97585	100	386	145
97586	100	411	143
97587	100	422	141
97588	100	476	153
97589	100	448	128
97590	100	433	135
97591	100	438	142
97592	100	442	147
97593	100	433	140
97594	100	485	122
97595	100	505	135
97596	100	491	128
97597	100	502	139
97598	100	499	129
97599	100	497	130
97600	100	499	125
97601	100	502	140
97602	100	499	128
97603	100	511	144
97604	100	503	132
97605	100	506	140
97606	100	545	193
97607	100	-1	-1
97608	100	491	105
97609	100	525	148
97610	100	478	121
97611	100	502	128
97612	100	489	138
97613	100	476	122
97614	100	495	140
97615	100	501	140
97616	100	491	130
97617	100	503	137
97618	100	501	140
97619	100	488	130
97620	100	496	131
97621	100	495	127
97622	100	497	128
97623	100	497	127
97624	100	503	139
97625	100	487	134
97626	100	500	136
97627	100	501	134
97628	100	520	145
97629	100	508	143
97630	100	506	145
97631	100	506	140
97632	100	505	141
97633	100	500	132
97634	100	482	128
97635	100	483	128
97636	100	502	135
97637	100	492	141
97638	100	488	136
97639	100	498	139
97640	100	504	154
97641	100	495	139
97642	100	496	136
97643	100	490	143
97644	100	485	128
97645	100	497	139
97646	100	488	141
97647	100	498	137
97648	100	520	119
97649	100	488	118
97650	100	483	119
97651	100	479	130
97652	100	486	131
97653	100	505	113
97654	100	494	122
97655	100	494	122
97656	100	480	121
97657	100	495	131
97658	100	499	140
97659	100	501	141
97660	100	494	131
97661	100	496	127
97662	100	497	135
97663	100	495	132
97664	100	489	137
97665	100	484	135
97666	100	495	138
97667	100	427	135
97668	100	401	128
97669	100	418	140
97670	100	416	139
97671	100	414	146
97672	100	428	138
97673	100	443	141
97674	100	443	149
97675	100	427	130
97676	100	447	150
97677	100	424	140
97678	100	391	146
97679	100	368	173
97680	100	338	166
97681	100	369	174
97682	100	331	177
97683	100	357	201
97684	100	350	198
97685	100	345	174
97686	100	354	187
97687	100	354	188
97688	100	331	189
97689	100	339	194
97690	100	320	192
97691	100	332	190
97692	100	334	190
97693	100	329	185
97694	100	331	189
97695	100	326	180
97696	100	326	184
97697	100	329	190
97698	100	329	184
97699	100	327	185
97700	100	318	185
97701	100	325	189
97702	100	323	184
97703	100	328	193
97704	100	325	188
97705	100	319	199
97706	100	316	182
97707	100	318	186
97708	100	323	199
97709	100	322	188
97710	100	321	180
97711	100	336	201
97712	100	322	188
97713	100	323	194
97714	100	319	187
97715	100	331	201
97716	100	321	193
97717	100	324	187
97718	100	328	187
97719	100	332	182
97720	100	331	186
97721	100	319	186
97722	100	322	188
97723	100	344	180
97724	100	381	153
97725	100	402	135
97726	100	449	134
97727	100	445	130
97728	100	457	122
97729	100	449	140
97730	100	454	134
97731	100	461	137
97732	100	502	152
97733	100	498	130
97734	100	498	135
97735	100	500	133
97736	100	497	136
97737	100	524	112
97738	100	-1	-1
97739	100	-1	-1
97740	100	-1	-1
97741	100	522	242
97742	100	558	209
97743	100	508	236
97744	100	-1	-1
97745	100	542	236
97746	100	563	236
97747	100	-1	-1
97748	100	538	235
97749	100	552	219
97750	100	530	223
97751	100	541	222
97752	100	527	230
97753	100	545	230
97754	100	532	230
97755	100	559	240
97756	100	-1	-1
97757	100	574	220
97758	100	559	221
97759	100	516	223
97760	100	545	220
97761	100	553	223
97762	100	-1	-1
97763	100	-1	-1
97764	100	546	212
97765	100	538	224
97766	100	517	211
97767	100	517	204
97768	100	478	206
97769	100	-1	-1
97770	100	508	205
97771	100	551	180
97772	100	587	179
97773	100	547	177
97774	100	536	153
97775	100	546	169
97776	100	563	161
97777	100	556	166
97778	100	562	171
97779	100	565	166
97780	100	539	172
97781	100	546	170
97782	100	551	164
97783	100	522	172
97784	100	506	168
97785	100	505	160
97786	100	485	137
97787	100	490	149
97788	100	477	147
97789	100	482	149
97790	100	472	145
97791	100	482	145
97792	100	479	146
97793	100	489	145
97794	100	481	144
97795	100	475	144
97796	100	486	143
97797	100	485	145
97798	100	478	149
97799	100	487	151
97800	100	479	151
97801	100	477	151
97802	100	480	154
97803	100	481	153
97804	100	483	155
97805	100	486	149
97806	100	489	152
97807	100	484	152
97808	100	487	146
97809	100	482	153
97810	100	495	147
97811	100	492	147
97812	100	489	145
97813	100	491	142
97814	100	493	143
97815	100	493	140
97816	100	492	140
97817	100	489	137
97818	100	493	135
97819	100	494	138
97820	100	498	132
97821	100	494	132
97822	100	490	133
97823	100	487	157
97824	100	485	155
97825	100	485	146
97826	100	481	144
97827	100	477	138
97828	100	484	135
97829	100	490	140
97830	100	488	144
97831	100	503	145
97832	100	498	145
97833	100	491	154
97834	100	498	147
97835	100	479	141
97836	100	471	138
97837	100	476	146
97838	100	503	136
97839	100	501	136
97840	100	483	140
97841	100	471	143
97842	100	499	131
97843	100	475	137
97844	100	493	134
97845	100	498	127
97846	100	495	154
97847	100	483	114
97848	100	498	146
97849	100	491	126
97850	100	495	143
97851	100	500	148
97852	100	486	154
97853	100	506	150
97854	100	505	150
97855	100	502	158
97856	100	494	158
97857	100	499	161
97858	100	485	152
97859	100	502	174
97860	100	482	164
97861	100	479	161
97862	100	494	157
97863	100	474	158
97864	100	493	161
97865	100	474	156
97866	100	478	156
97867	100	480	158
97868	100	484	156
97869	100	485	158
97870	100	474	153
97871	100	492	151
97872	100	481	150
97873	100	499	150
97874	100	499	152
97875	100	499	161
97876	100	504	156
97877	100	508	158
97878	100	503	160
97879	100	507	156
97880	100	505	156
97881	100	499	152
97882	100	484	148
97883	100	477	144
97884	100	502	149
97885	100	478	142
97886	100	499	131
97887	100	491	133
97888	100	498	133
97889	100	482	119
97890	100	498	141
97891	100	499	138
97892	100	487	149
97893	100	515	132
97894	100	491	130
97895	100	506	134
97896	100	508	133
97897	100	511	144
97898	100	506	135
97899	100	507	134
97900	100	499	133
97901	100	502	126
97902	100	506	137
97903	100	504	128
97904	100	489	133
97905	100	481	136
97906	100	480	154
97907	100	479	132
97908	100	488	142
97909	100	492	139
97910	100	482	145
97911	100	486	135
97912	100	485	133
97913	100	494	132
97914	100	467	127
97915	100	490	148
97916	100	484	137
97917	100	480	149
97918	100	488	137
97919	100	491	132
97920	100	483	137
97921	100	470	120
97922	100	485	134
97923	100	469	134
97924	100	479	146
97925	100	472	132
97926	100	484	147
97927	100	485	140
97928	100	486	129
97929	100	482	142
97930	100	475	136
97931	100	481	144
97932	100	482	130
97933	100	483	139
97934	100	487	136
97935	100	473	134
97936	100	466	121
97937	100	479	144
97938	100	483	140
97939	100	469	137
97940	100	482	136
97941	100	481	131
97942	100	482	142
97943	100	487	144
97944	100	486	142
97945	100	481	136
97946	100	490	146
97947	100	483	149
97948	100	487	151
97949	100	474	141
97950	100	492	150
97951	100	476	140
97952	100	481	138
97953	100	483	141
97954	100	489	144
97955	100	489	146
97956	100	481	139
97957	100	475	145
97958	100	482	145
97959	100	477	145
97960	100	490	135
97961	100	476	149
97962	100	490	142
97963	100	479	142
97964	100	469	137
97965	100	477	140
97966	100	472	139
97967	100	480	145
97968	100	473	135
97969	100	483	137
97970	100	469	139
97971	100	479	144
97972	100	477	142
97973	100	484	139
97974	100	488	141
97975	100	478	139
97976	100	479	138
97977	0	492	138
97978	0	482	140
97979	0	506	133
97980	0	515	141
97981	0	500	129
97982	0	536	128
97983	0	606	123
97984	0	611	132
97985	0	631	132
97986	0	630	138
97987	0	623	140
97988	0	607	140
97989	0	605	136
97990	0	613	139
97991	0	616	135
97992	0	550	136
97993	0	544	140
97994	0	545	142
97995	0	547	142
97996	0	539	133
97997	0	539	130
97998	0	537	132
97999	0	538	131
98000	0	534	135
98001	0	531	140
98002	0	534	143
98003	0	530	146
98004	0	518	153
98005	0	530	140
98006	0	523	150
98007	0	518	155
98008	0	535	147
98009	0	521	150
98010	0	537	139
98011	0	543	138
98012	0	539	138
98013	0	517	152
98014	0	530	145
98015	0	532	139
98016	0	525	141
98017	0	526	136
98018	0	532	136
98019	0	533	137
98020	0	531	137
98021	0	529	133
98022	0	544	129
98023	0	519	133
98024	0	538	136
98025	0	527	136
98026	0	530	135
98027	0	526	134
98028	0	523	131
98029	0	523	131
98030	0	528	138
98031	0	519	132
98032	0	525	132
98033	0	519	141
98034	0	522	141
98035	0	519	142
98036	0	523	137
98037	0	514	136
98038	0	509	138
98039	0	497	143
98040	0	467	142
98041	0	463	146
98042	0	463	145
98043	0	459	141
98044	0	459	145
98045	0	451	142
98046	0	460	142
98047	0	454	146
98048	0	454	152
98049	0	445	145
98050	0	485	137
98051	0	505	134
98052	0	501	132
98053	0	498	133
98054	0	490	130
98055	0	512	124
98056	0	497	133
98057	0	504	133
98058	0	504	130
98059	0	497	133
98060	0	508	129
98061	0	489	129
98062	0	499	135
98063	0	489	132
98064	0	496	128
98065	0	498	133
98066	0	487	101
98067	0	509	132
98068	0	489	121
98069	0	482	123
98070	0	493	130
98071	0	493	136
98072	100	495	134
98073	100	489	132
98074	100	492	130
98075	100	494	129
98076	100	494	134
98077	100	460	140
98078	100	448	141
98079	100	449	142
98080	100	444	144
98081	100	440	131
98082	100	422	131
98083	100	424	133
98084	100	411	127
98085	100	415	126
98086	100	403	125
98087	100	404	131
98088	100	453	142
98089	100	452	148
98090	100	456	135
98091	100	455	142
98092	100	453	142
98093	100	452	147
98094	100	450	139
98095	100	449	148
98096	100	451	142
98097	100	447	145
98098	100	447	140
98099	100	435	148
98100	100	431	142
98101	100	443	149
98102	100	437	135
98103	100	442	148
98104	100	438	136
98105	100	436	148
98106	100	433	145
98107	100	436	142
98108	100	440	136
98109	100	433	139
98110	100	429	141
98111	100	438	146
98112	100	417	123
98113	100	380	113
98114	100	404	122
98115	100	372	117
98116	100	402	130
98117	100	445	134
98118	100	443	133
98119	100	449	145
98120	100	443	135
98121	100	450	135
98122	100	450	133
98123	100	448	131
98124	100	450	137
98125	100	458	137
98126	100	448	138
98127	100	454	139
98128	100	465	142
98129	100	455	132
98130	100	450	132
98131	100	452	136
98132	100	454	127
98133	100	456	137
98134	100	452	135
98135	100	454	133
98136	100	448	134
98137	100	444	137
98138	100	453	135
98139	100	455	138
98140	100	428	134
98141	100	444	137
98142	100	451	147
98143	100	444	146
98144	100	439	144
98145	100	453	143
98146	100	454	138
98147	100	460	146
98148	100	457	144
98149	100	444	140
98150	100	437	142
98151	100	438	146
98152	100	440	143
98153	100	420	122
98154	100	412	131
98155	100	415	132
98156	100	416	128
98157	100	412	128
98158	100	433	133
98159	100	454	134
98160	100	455	136
98161	100	459	144
98162	100	457	142
98163	100	446	132
98164	100	455	135
98165	100	451	140
98166	100	455	142
98167	100	446	136
98168	100	443	133
98169	100	444	130
98170	100	445	131
98171	100	453	135
98172	100	448	134
98173	100	452	131
98174	100	453	138
98175	100	444	136
98176	100	433	128
98177	100	442	138
98178	100	443	132
98179	100	438	136
98180	100	437	132
98181	100	473	129
98182	100	482	127
98183	100	479	124
98184	100	483	128
98185	100	477	122
98186	100	480	124
98187	100	452	121
98188	100	411	124
98189	100	405	125
98190	100	400	123
98191	100	398	114
98192	100	391	115
98193	100	402	119
98194	100	405	129
98195	100	445	130
98196	100	451	135
98197	100	464	134
98198	100	455	139
98199	100	454	137
98200	100	455	132
98201	100	440	137
98202	100	440	135
98203	100	445	146
98204	100	444	142
98205	100	447	148
98206	100	445	139
98207	100	440	140
98208	100	442	151
98209	100	440	143
98210	100	442	140
98211	100	464	128
98212	100	464	130
98213	100	478	140
98214	0	468	130
98215	0	480	137
98216	0	470	139
98217	0	465	133
98218	0	458	140
98219	0	460	130
98220	0	402	128
98221	0	402	118
98222	0	398	132
98223	0	402	132
98224	0	399	127
98225	0	413	127
98226	0	427	134
98227	0	430	130
98228	0	442	143
98229	0	440	141
98230	0	418	121
98231	0	433	139
98232	0	438	137
98233	0	439	134
98234	0	438	131
98235	0	442	136
98236	0	440	136
98237	0	416	110
98238	0	418	123
98239	0	406	114
98240	0	409	116
98241	0	471	129
98242	0	504	123
98243	0	510	124
98244	0	506	130
98245	0	506	131
98246	0	518	129
98247	0	524	128
98248	0	519	117
98249	0	519	121
